publish_date,is_active,stock_count,price,discounted_price,product_id,title,description,category_path,brand,link,mobile_web_link,android_deep_link,ios_deep_link,image_link,small_image_link,large_image_link,store_name,parent_id,trans_title,tags
14-06-2025 09:56,TRUE,9999,0.00,0.00,number-mnp,"Keep your number, move to D-TELCO","Keep your number, move to D-TELCO on the D·TELCO network",Mobile>Numbers and SIM,D·TELCO,https://d-telco.github.io/telco/product.html?id=number-mnp,https://d-telco.github.io/telco/product.html?id=number-mnp,dtelco://product/number-mnp,https://d-telco.github.io/telco/product.html?id=number-mnp,https://d-telco.github.io/telco/assets/catalog/number-mnp-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-mnp-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-mnp-1600.jpg,D·TELCO,,"Keep your number, move to D-TELCO","number,demo-data"
30-06-2025 09:44,TRUE,9999,6.99,6.99,sim-4g-5gb,4G SIM with 5 GB,4G SIM with 5 GB on the D·TELCO network,Mobile>Numbers and SIM,D·TELCO,https://d-telco.github.io/telco/product.html?id=sim-4g-5gb,https://d-telco.github.io/telco/product.html?id=sim-4g-5gb,dtelco://product/sim-4g-5gb,https://d-telco.github.io/telco/product.html?id=sim-4g-5gb,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-1600.jpg,D·TELCO,,4G SIM with 5 GB,"sim,demo-data"
16-02-2026 09:58,TRUE,9999,2.99,2.99,sim-physical,Physical SIM,Physical SIM on the D·TELCO network,Mobile>Numbers and SIM,D·TELCO,https://d-telco.github.io/telco/product.html?id=sim-physical,https://d-telco.github.io/telco/product.html?id=sim-physical,dtelco://product/sim-physical,https://d-telco.github.io/telco/product.html?id=sim-physical,https://d-telco.github.io/telco/assets/catalog/sim-physical-1200.jpg,https://d-telco.github.io/telco/assets/catalog/sim-physical-400.jpg,https://d-telco.github.io/telco/assets/catalog/sim-physical-1600.jpg,D·TELCO,,Physical SIM,"sim,demo-data"
25-07-2025 14:53,FALSE,9999,9.99,9.99,plan-archive-birinci,Birinci,"4 GB, 240 min, 120 SMS, 30 days, withdrawn from sale",Mobile>Plans>Archive,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-archive-birinci,https://d-telco.github.io/telco/product.html?id=plan-archive-birinci,dtelco://product/plan-archive-birinci,https://d-telco.github.io/telco/product.html?id=plan-archive-birinci,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-1600.jpg,D·TELCO,,Birinci,"plan,archive,prepaid,demo-data"
03-12-2025 10:59,FALSE,9999,12.99,12.99,plan-archive-daimonline,DaimOnline,"6 GB, 300 min, 150 SMS, 30 days, withdrawn from sale",Mobile>Plans>Archive,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-archive-daimonline,https://d-telco.github.io/telco/product.html?id=plan-archive-daimonline,dtelco://product/plan-archive-daimonline,https://d-telco.github.io/telco/product.html?id=plan-archive-daimonline,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-1600.jpg,D·TELCO,,DaimOnline,"plan,archive,prepaid,demo-data"
18-01-2026 16:27,FALSE,9999,6.99,6.99,plan-archive-ilk,Ilk,"2 GB, 120 min, 60 SMS, 30 days, withdrawn from sale",Mobile>Plans>Archive,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-archive-ilk,https://d-telco.github.io/telco/product.html?id=plan-archive-ilk,dtelco://product/plan-archive-ilk,https://d-telco.github.io/telco/product.html?id=plan-archive-ilk,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-1600.jpg,D·TELCO,,Ilk,"plan,archive,prepaid,demo-data"
27-05-2025 17:40,FALSE,9999,4.99,4.99,plan-archive-sade,Sade,"1 GB, 60 min, 30 SMS, 30 days, withdrawn from sale",Mobile>Plans>Archive,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-archive-sade,https://d-telco.github.io/telco/product.html?id=plan-archive-sade,dtelco://product/plan-archive-sade,https://d-telco.github.io/telco/product.html?id=plan-archive-sade,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-1600.jpg,D·TELCO,,Sade,"plan,archive,prepaid,demo-data"
08-06-2026 18:00,TRUE,9999,13.00,13.00,plan-klass-13-postpaid,Klass 13 Postpaid,"10 GB, 1 GB social media, 1 GB free AI, 500 min, 250 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-13-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-13-postpaid,dtelco://product/plan-klass-13-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-13-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1600.jpg,D·TELCO,,Klass 13 Postpaid,"plan,klass,postpaid,5g"
27-01-2026 15:24,TRUE,9999,19.00,19.00,plan-klass-19-postpaid,Klass 19 Postpaid,"18 GB, 2 GB social media, 1 GB free AI, 900 min, 450 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-19-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-19-postpaid,dtelco://product/plan-klass-19-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-19-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1600.jpg,D·TELCO,,Klass 19 Postpaid,"plan,klass,postpaid,5g"
25-10-2025 12:53,TRUE,9999,31.00,31.00,plan-klass-31-postpaid,Klass 31 Postpaid,"35 GB, 3 GB social media, 1 GB free AI, 1800 min, 700 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-31-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-31-postpaid,dtelco://product/plan-klass-31-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-31-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1600.jpg,D·TELCO,,Klass 31 Postpaid,"plan,klass,postpaid,5g"
03-03-2025 10:25,TRUE,9999,50.00,50.00,plan-klass-50-postpaid,Klass 50 Postpaid,"60 GB, 5 GB social media, 2 GB free AI, 3000 min, 900 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-50-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-50-postpaid,dtelco://product/plan-klass-50-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-50-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1600.jpg,D·TELCO,,Klass 50 Postpaid,"plan,klass,postpaid,5g"
29-03-2026 15:18,TRUE,9999,55.00,55.00,plan-klass-55-postpaid,Klass 55 Postpaid,"80 GB, 6 GB social media, 2 GB free AI, unlimited minutes, 1200 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-55-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-55-postpaid,dtelco://product/plan-klass-55-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-55-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1600.jpg,D·TELCO,,Klass 55 Postpaid,"plan,klass,postpaid,5g"
28-07-2025 11:24,TRUE,9999,8.00,8.00,plan-klass-8-postpaid,Klass 8 Postpaid,"5 GB, 1 GB free AI, 250 min, 120 SMS, 30 days, billed monthly",Mobile>Plans>Postpaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-8-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-8-postpaid,dtelco://product/plan-klass-8-postpaid,https://d-telco.github.io/telco/product.html?id=plan-klass-8-postpaid,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1600.jpg,D·TELCO,,Klass 8 Postpaid,"plan,klass,postpaid,5g"
24-05-2025 15:06,TRUE,9999,11.99,11.99,plan-go-11-99,GO 11.99,"5 GB, 1 GB free AI, 300 min, 150 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-11-99,https://d-telco.github.io/telco/product.html?id=plan-go-11-99,dtelco://product/plan-go-11-99,https://d-telco.github.io/telco/product.html?id=plan-go-11-99,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-1600.jpg,D·TELCO,,GO 11.99,"plan,go,prepaid,5g"
14-02-2026 13:49,TRUE,9999,17.99,17.99,plan-go-17-99,GO 17.99,"10 GB, 1 GB social media, 1 GB free AI, 600 min, 300 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-17-99,https://d-telco.github.io/telco/product.html?id=plan-go-17-99,dtelco://product/plan-go-17-99,https://d-telco.github.io/telco/product.html?id=plan-go-17-99,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-1600.jpg,D·TELCO,,GO 17.99,"plan,go,prepaid,5g"
30-05-2025 13:58,TRUE,9999,29.99,29.99,plan-go-29-99,GO 29.99,"25 GB, 3 GB social media, 1 GB free AI, 1500 min, 500 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-29-99,https://d-telco.github.io/telco/product.html?id=plan-go-29-99,dtelco://product/plan-go-29-99,https://d-telco.github.io/telco/product.html?id=plan-go-29-99,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-1600.jpg,D·TELCO,,GO 29.99,"plan,go,prepaid,5g"
02-08-2025 13:31,TRUE,9999,3.99,3.99,plan-go-3-99,GO 3.99,"1.5 GB, 1 GB free AI, 100 min, 50 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-3-99,https://d-telco.github.io/telco/product.html?id=plan-go-3-99,dtelco://product/plan-go-3-99,https://d-telco.github.io/telco/product.html?id=plan-go-3-99,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-1600.jpg,D·TELCO,,GO 3.99,"plan,go,prepaid,5g,demo-data"
29-07-2026 16:34,TRUE,9999,59.99,59.99,plan-go-59-99,GO 59.99,"60 GB, 5 GB social media, 1 GB free AI, 3000 min, 1000 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-59-99,https://d-telco.github.io/telco/product.html?id=plan-go-59-99,dtelco://product/plan-go-59-99,https://d-telco.github.io/telco/product.html?id=plan-go-59-99,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-1600.jpg,D·TELCO,,GO 59.99,"plan,go,prepaid,5g,demo-data"
04-11-2025 14:40,TRUE,9999,7.99,7.99,plan-go-7-99,GO 7.99,"3 GB, 1 GB free AI, 200 min, 100 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-7-99,https://d-telco.github.io/telco/product.html?id=plan-go-7-99,dtelco://product/plan-go-7-99,https://d-telco.github.io/telco/product.html?id=plan-go-7-99,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-1600.jpg,D·TELCO,,GO 7.99,"plan,go,prepaid,5g,demo-data"
03-08-2025 13:23,TRUE,9999,89.99,89.99,plan-go-89-99,GO 89.99,"120 GB, 10 GB social media, 1 GB free AI, unlimited minutes, 2000 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-89-99,https://d-telco.github.io/telco/product.html?id=plan-go-89-99,dtelco://product/plan-go-89-99,https://d-telco.github.io/telco/product.html?id=plan-go-89-99,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-1600.jpg,D·TELCO,,GO 89.99,"plan,go,prepaid,5g,demo-data"
01-10-2025 14:51,TRUE,9999,19.99,19.99,plan-go-pro-19-99,GO Pro 19.99,"15 GB, 2 GB social media, 2 GB free AI, 800 min, 400 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-pro-19-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-19-99,dtelco://product/plan-go-pro-19-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-19-99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-1600.jpg,D·TELCO,,GO Pro 19.99,"plan,go-pro,prepaid,5g,demo-data"
07-07-2025 18:02,TRUE,9999,34.99,34.99,plan-go-pro-34-99,GO Pro 34.99,"35 GB, 5 GB social media, 2 GB free AI, 2000 min, 600 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-pro-34-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-34-99,dtelco://product/plan-go-pro-34-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-34-99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-1600.jpg,D·TELCO,,GO Pro 34.99,"plan,go-pro,prepaid,5g,demo-data"
28-04-2026 12:04,TRUE,9999,49.99,49.99,plan-go-pro-49-99,GO Pro 49.99,"70 GB, 8 GB social media, 3 GB free AI, 4000 min, 1000 SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-pro-49-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-49-99,dtelco://product/plan-go-pro-49-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-49-99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-1600.jpg,D·TELCO,,GO Pro 49.99,"plan,go-pro,prepaid,5g,demo-data"
18-06-2026 16:11,TRUE,9999,79.99,79.99,plan-go-pro-79-99,GO Pro 79.99,"150 GB, 15 GB social media, 5 GB free AI, unlimited minutes, unlimited SMS, 28 days, free WhatsApp texting",Mobile>Plans>Prepaid GO Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-go-pro-79-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-79-99,dtelco://product/plan-go-pro-79-99,https://d-telco.github.io/telco/product.html?id=plan-go-pro-79-99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-1600.jpg,D·TELCO,,GO Pro 79.99,"plan,go-pro,prepaid,5g,demo-data"
06-08-2026 14:35,TRUE,9999,13.00,13.00,plan-klass-13,Klass 13,"8 GB, 1 GB social media, 1 GB free AI, 400 min, 200 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-13,https://d-telco.github.io/telco/product.html?id=plan-klass-13,dtelco://product/plan-klass-13,https://d-telco.github.io/telco/product.html?id=plan-klass-13,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-1600.jpg,D·TELCO,,Klass 13,"plan,klass,prepaid,5g"
24-12-2025 10:32,TRUE,9999,19.00,19.00,plan-klass-19,Klass 19,"15 GB, 2 GB social media, 1 GB free AI, 800 min, 400 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-19,https://d-telco.github.io/telco/product.html?id=plan-klass-19,dtelco://product/plan-klass-19,https://d-telco.github.io/telco/product.html?id=plan-klass-19,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-1600.jpg,D·TELCO,,Klass 19,"plan,klass,prepaid,5g"
06-11-2025 16:49,TRUE,9999,31.00,31.00,plan-klass-31,Klass 31,"30 GB, 3 GB social media, 1 GB free AI, 1600 min, 600 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-31,https://d-telco.github.io/telco/product.html?id=plan-klass-31,dtelco://product/plan-klass-31,https://d-telco.github.io/telco/product.html?id=plan-klass-31,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-1600.jpg,D·TELCO,,Klass 31,"plan,klass,prepaid,5g"
08-09-2025 18:03,TRUE,9999,55.00,55.00,plan-klass-55,Klass 55,"70 GB, 6 GB social media, 2 GB free AI, unlimited minutes, 1000 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-55,https://d-telco.github.io/telco/product.html?id=plan-klass-55,dtelco://product/plan-klass-55,https://d-telco.github.io/telco/product.html?id=plan-klass-55,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-1600.jpg,D·TELCO,,Klass 55,"plan,klass,prepaid,5g"
28-09-2025 16:38,TRUE,9999,8.00,8.00,plan-klass-8,Klass 8,"4 GB, 1 GB free AI, 200 min, 100 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Klass,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-klass-8,https://d-telco.github.io/telco/product.html?id=plan-klass-8,dtelco://product/plan-klass-8,https://d-telco.github.io/telco/product.html?id=plan-klass-8,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-1600.jpg,D·TELCO,,Klass 8,"plan,klass,prepaid,5g"
21-08-2025 14:54,TRUE,9999,5.99,5.99,plan-star-3gb,Star 3 GB,"3 GB, 150 min, 75 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-3gb,https://d-telco.github.io/telco/product.html?id=plan-star-3gb,dtelco://product/plan-star-3gb,https://d-telco.github.io/telco/product.html?id=plan-star-3gb,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-1600.jpg,D·TELCO,,Star 3 GB,"plan,star,prepaid,5g,demo-data"
23-06-2026 16:36,TRUE,9999,8.99,8.99,plan-star-5gb,Star 5 GB,"5 GB, 250 min, 125 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-5gb,https://d-telco.github.io/telco/product.html?id=plan-star-5gb,dtelco://product/plan-star-5gb,https://d-telco.github.io/telco/product.html?id=plan-star-5gb,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-1600.jpg,D·TELCO,,Star 5 GB,"plan,star,prepaid,5g,demo-data"
08-02-2026 09:47,TRUE,9999,11.99,11.99,plan-star-7gb,Star 7 GB,"7 GB, 1 GB social media, 350 min, 175 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-7gb,https://d-telco.github.io/telco/product.html?id=plan-star-7gb,dtelco://product/plan-star-7gb,https://d-telco.github.io/telco/product.html?id=plan-star-7gb,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-1600.jpg,D·TELCO,,Star 7 GB,"plan,star,prepaid,5g,demo-data"
30-03-2025 15:07,TRUE,9999,14.99,14.99,plan-star-9gb,Star 9 GB,"9 GB, 1 GB social media, 450 min, 225 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-9gb,https://d-telco.github.io/telco/product.html?id=plan-star-9gb,dtelco://product/plan-star-9gb,https://d-telco.github.io/telco/product.html?id=plan-star-9gb,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-1600.jpg,D·TELCO,,Star 9 GB,"plan,star,prepaid,5g,demo-data"
28-02-2026 17:52,TRUE,9999,19.99,19.99,plan-star-pro-17gb,Star Pro 17 GB,"17 GB, 2 GB social media, 1 GB free AI, 600 min, 300 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-pro-17gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-17gb,dtelco://product/plan-star-pro-17gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-17gb,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-1600.jpg,D·TELCO,,Star Pro 17 GB,"plan,star-pro,prepaid,5g,demo-data"
06-04-2025 14:54,TRUE,9999,27.99,27.99,plan-star-pro-27gb,Star Pro 27 GB,"27 GB, 3 GB social media, 1 GB free AI, 900 min, 450 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-pro-27gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-27gb,dtelco://product/plan-star-pro-27gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-27gb,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-1600.jpg,D·TELCO,,Star Pro 27 GB,"plan,star-pro,prepaid,5g,demo-data"
15-07-2026 11:51,TRUE,9999,37.99,37.99,plan-star-pro-40gb,Star Pro 40 GB,"40 GB, 4 GB social media, 1 GB free AI, 1200 min, 600 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-pro-40gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-40gb,dtelco://product/plan-star-pro-40gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-40gb,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-1600.jpg,D·TELCO,,Star Pro 40 GB,"plan,star-pro,prepaid,5g,demo-data"
24-04-2026 13:29,TRUE,9999,49.99,49.99,plan-star-pro-60gb,Star Pro 60 GB,"60 GB, 6 GB social media, 2 GB free AI, 2000 min, 800 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-pro-60gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-60gb,dtelco://product/plan-star-pro-60gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-60gb,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-1600.jpg,D·TELCO,,Star Pro 60 GB,"plan,star-pro,prepaid,5g,demo-data"
